,business_id,variable,value
14072,gOvePNZVP2jU9vnj6gmYqA,checkin_info.2-5,4.0
14073,H52LFxw13LBS6_ewxCwlfg,checkin_info.2-5,4.0
14074,MzbPhJboUwkdthdwkpqmiw,checkin_info.2-5,4.0
14075,VITfBcUDd5Gigq8H1MU8Hg,checkin_info.2-5,4.0
14076,5nCo6iU2uysEthHY5m72Jw,checkin_info.2-5,4.0
14077,NUl8uEz5ijDAZvkgCQrrpA,checkin_info.2-5,4.0
14078,xx8DVj1NQfJR33B9e8t5vg,checkin_info.2-5,4.0
14079,oQFOFDa4YYZDZ7tN3ILlyQ,checkin_info.2-5,4.0
14080,OvE1oiSg9gaB9cLGzBPlnw,checkin_info.2-5,4.0
14081,Pt5AYjhzoU93biVeVahLKw,checkin_info.2-5,4.0
14082,qt1L3A6TpSw_36uFsugUew,checkin_info.2-5,4.0
14083,lTb8TqAWIpAL9n0UyxHQRg,checkin_info.2-5,4.0
14084,wim-TKBRSGeLuzjj3SaOIQ,checkin_info.2-5,4.0
14085,6RGD8kxrLwW1PztxZIPXlQ,checkin_info.2-5,4.0
14086,YBALvUEqdq2QK07YKxcaUg,checkin_info.2-5,4.0
14087,rSp6g87Gska5MpIt7QRMvA,checkin_info.2-5,4.0
14088,DTrU6WJBnM2CEqz4FqJzMw,checkin_info.2-5,4.0
14089,Vq-bivbURTyPP5XqM8HR5g,checkin_info.2-5,4.0
14090,07AyHxEKx-BTO_pKRLG4Iw,checkin_info.2-5,5.0
14091,6j8mr_RTiT1AGcMnG6akUA,checkin_info.2-5,5.0
14092,FKHv7FkblONv9qqBndJUrg,checkin_info.2-5,5.0
14093,TzOTe6yecv99lZuKQ6fPfA,checkin_info.2-5,5.0
14094,lfmvmL6iHq9-IDABLeNsuw,checkin_info.2-5,5.0
14095,eiYDLEWkGY6df3sb1z6evw,checkin_info.2-5,5.0
14096,mwpwfnnp4V0vorwc8fL9-g,checkin_info.2-5,5.0
14097,lidcKZMOzz9M2p7-SznZcA,checkin_info.2-5,5.0
14098,2f8o3-FRnq3rwmstUCOZ7A,checkin_info.2-5,5.0
14099,_B1Q6lSkcWSSTVs8w4xv5A,checkin_info.2-5,5.0
14100,6t6D-6Y3MZXW-ASFnestMQ,checkin_info.2-5,5.0
14101,WnBSlcek6ACsjE0UDJ1l2A,checkin_info.2-5,5.0
14102,tFTQt_LLoFzCDZyiYLiUkg,checkin_info.2-5,5.0
14103,KzNfOL7OtUVwMxvJZQIVHw,checkin_info.2-5,5.0
14104,qy7DyCFqyTPDctp_H1n-Pw,checkin_info.2-5,5.0
14105,YK9JsdBPgMvVSIGMuplX6g,checkin_info.2-5,5.0
14106,YkYnkbUTNxmFxCMKfxxCPg,checkin_info.2-5,5.0
14107,pCSbslNkq0fL5ZZ3RhUZMw,checkin_info.2-5,5.0
14108,N8uXuqa_Pee3PuUD_oU8EQ,checkin_info.2-5,5.0
14109,Ucpbu6vBSHzUM6JzRPlj_Q,checkin_info.2-5,5.0
14110,6ii5JM4zVaonwvgVcj9mfQ,checkin_info.2-5,6.0
14111,QcTj9AgGJA0ifMHCCPNblg,checkin_info.2-5,6.0
14112,hW0Ne_HTHEAgGF1rAdmR-g,checkin_info.2-5,6.0
14113,Tr9fiwgB25qMpya6t8TIHQ,checkin_info.2-5,6.0
14114,guvpuXC3EmOWyTR2reeQqw,checkin_info.2-5,6.0
14115,Pg8OPh1D2ws0xO-I-8ppoA,checkin_info.2-5,6.0
14116,r70nuDpkR5-g1oShW2ANvA,checkin_info.2-5,6.0
14117,ZLBDopAGQgVMt6PZ1INcXA,checkin_info.2-5,6.0
14118,vwM1i7TB3b75Oy8QW9A0Ug,checkin_info.2-5,6.0
14119,xz4qczirwLcSrCqTalo7kQ,checkin_info.2-5,6.0
14120,lQwxl7ZFC24P9-fp2ewCSg,checkin_info.2-5,6.0
14121,YuPH4GmN2OGIHKvG9AQYRA,checkin_info.2-5,6.0
14122,W-UBevF6tFgX4WiA8PvdPA,checkin_info.2-5,6.0
14123,nlfCBP3IPVHb8I0yW95ppA,checkin_info.2-5,6.0
14124,efsZLHcgEn7hKGB05B569Q,checkin_info.2-5,6.0
14125,Pz7SWZQhxL6ZbhL9jE2NTA,checkin_info.2-5,6.0
14126,I1FRsqEw78xUR2gZBheHOQ,checkin_info.2-5,7.0
14127,ZCkh7L0HyZ8L9RclT7A_cw,checkin_info.2-5,7.0
14128,ule9jCPEVSeO7gWcPxj0aA,checkin_info.2-5,7.0
14129,QhwkFogGQA-Ar176Ul5PUQ,checkin_info.2-5,7.0
14130,wPbmF-Zlxq2jppgrRNE_Gg,checkin_info.2-5,7.0
14131,6BuCNx2gO_GYiXm2KRdMXQ,checkin_info.2-5,7.0
14132,S7LbuPcvPbHGP_aKxzNaUg,checkin_info.2-5,7.0
14133,d9ZAurAnQSiYaUowoYP5UQ,checkin_info.2-5,7.0
14134,XNtSLbyznmRpoTtM0v0cjg,checkin_info.2-5,7.0
14135,5oaHZw1g-Rbiianma5zU5g,checkin_info.2-5,7.0
14136,hAgtic2abji61215w8_OVw,checkin_info.2-5,7.0
14137,_2FUpthYr7h9VLNbe9Gxyw,checkin_info.2-5,7.0
14138,SnUxHYQK7pP72IlO-T9Skg,checkin_info.2-5,7.0
14139,jS-fx6aupaY8x0fhjUBGiw,checkin_info.2-5,7.0
14140,U87W6T9vjwWnp28Zjnn4pQ,checkin_info.2-5,8.0
14141,0jidz95lm_uJomdgCGo2Hg,checkin_info.2-5,8.0
14142,BTSigmp5qWH2Fq9-xJETzw,checkin_info.2-5,8.0
14143,iXA8Y2bzvZo8MjALfZxrIg,checkin_info.2-5,8.0
14144,gy3WtUaSqZNzxLcMgAbJHg,checkin_info.2-5,8.0
14145,_CIodPGuvPP2khYkDk1jKw,checkin_info.2-5,8.0
14146,m7FpRPI-vvVzFVi2CfHFzg,checkin_info.2-5,8.0
14147,it1cP71lWcRaUkr4IwuUNw,checkin_info.2-5,8.0
14148,kRzIIXIrin3n2xE2JQxEKw,checkin_info.2-5,9.0
14149,0_J4y0aEmtuzgdsH2OfWQw,checkin_info.2-5,9.0
14150,VdY6qe9afspFwsbzX1HsOQ,checkin_info.2-5,9.0
14151,FnHCN8B_jdD4ZaDk_6mX4Q,checkin_info.2-5,9.0
14152,UpMR63WZgIn8VDKnYpDwXA,checkin_info.2-5,9.0
14153,mygV--nIcIbUvynercSb4g,checkin_info.2-5,9.0
14154,kFy_0I24X8jTVLOdJm2NnQ,checkin_info.2-5,9.0
14155,LytBuuKRUgMqBNYEopUsXQ,checkin_info.2-5,9.0
14156,r1YB-iVpNM8oP2eEqyaVbg,checkin_info.2-5,9.0
14157,x3gXUj30nKUG1d-3RMO3ow,checkin_info.2-5,9.0
14158,aGbjLWzcrnEx2ZmMCFm3EA,checkin_info.2-5,9.0
14159,bmDxQtcomhE5MGLI3vWHhA,checkin_info.2-5,9.0
14160,ln_xjgOVFhnwMr9Vhfglug,checkin_info.2-5,10.0
14161,lP83pY2HLmsff1VfVoyw-w,checkin_info.2-5,10.0
14162,aSZzH68--YxNQYAO5nKBkA,checkin_info.2-5,10.0
14163,nZgYNbl1XlZyyKlISMoG6w,checkin_info.2-5,10.0
14164,glmwOs55H49Q_D8ENZtqYQ,checkin_info.2-5,10.0
14165,QbmcCE_cLq4WO8ZMKImaLw,checkin_info.2-5,10.0
14166,NK-8zniVfA21IQoQCynrDg,checkin_info.2-5,10.0
14167,NL5fnkELhsdTTE6jjROvyw,checkin_info.2-5,10.0
14168,8Nsh8u0zHYegI6XT1L39Lg,checkin_info.2-5,10.0
14169,ywnY2EoUlboGgmXTuczbYQ,checkin_info.2-5,10.0
14170,hKmjsDS-nK-cPyUyix-PiQ,checkin_info.2-5,11.0
14171,jmgKs7CTqSWWwJnFnPIf4A,checkin_info.2-5,11.0
14172,wENkQMCxWrXy26--Y8Ggpw,checkin_info.2-5,11.0
14173,NrmjX7lp8LfqdJSd83P9-Q,checkin_info.2-5,11.0
14174,GbI7f5CJtv5FtOnZ3yOasA,checkin_info.2-5,11.0
14175,eFK2QePKvAowH-uX-0V4hQ,checkin_info.2-5,11.0
14176,YZxA6w82eFJFntwqJLln6w,checkin_info.2-5,11.0
14177,mq2tmmgQXfo-3Dh-xOTx-Q,checkin_info.2-5,12.0
14178,D_v-FRvDS23YFAo3dvPDnw,checkin_info.2-5,12.0
14179,0gbcLNlPhdtLjwPJ5eXOqg,checkin_info.2-5,12.0
14180,3fV9sL5LklD9ZSeONKmjkw,checkin_info.2-5,12.0
14181,05tazaFQt1EnQ_Gk_1AFyg,checkin_info.2-5,12.0
14182,fS3vkmeGmLB9TTe8nQsbsA,checkin_info.2-5,12.0
14183,yJDSMugu_Pom3pJE8MRrJA,checkin_info.2-5,12.0
14184,YKIXci1nyBUiaF7pdJppuA,checkin_info.2-5,12.0
14185,dxY1gl4cO4-rEFATCkFUIw,checkin_info.2-5,12.0
14186,fZVZeZJkziJ7B1rIcmT3Iw,checkin_info.2-5,13.0
14187,OpD323exZMEpCxjNXZle0w,checkin_info.2-5,13.0
14188,6eWioCKMsJU5goe_jbipyQ,checkin_info.2-5,13.0
14189,xfgwIpB-xeMpRCvltRIQAw,checkin_info.2-5,13.0
14190,itFwrNtjrQL5NPMYTeD44g,checkin_info.2-5,13.0
14191,LXrq0Fw6MCz70KMA928ldQ,checkin_info.2-5,13.0
14192,5GKbGn9-fAgQ0njSh3OJ8A,checkin_info.2-5,13.0
14193,3ovqR1z7Imm7uY41m8_iIQ,checkin_info.2-5,13.0
14194,Xsp9Dy4PQgAssCVk2-f73w,checkin_info.2-5,14.0
14195,n9He4HN_Ce06riRiyzFJ4w,checkin_info.2-5,14.0
14196,BMJUgKp8QMvIk3jYjjuddg,checkin_info.2-5,14.0
14197,Az85N0Z4OKxOAzGdigi1nA,checkin_info.2-5,14.0
14198,6i8vY-6gCQd5v6lZ8yne5Q,checkin_info.2-5,15.0
14199,PPwJTT-eLjapipmyQSgi9A,checkin_info.2-5,15.0
14200,84bLhe1aibxNmogtqSO4rA,checkin_info.2-5,16.0
14201,xE9-TVvDM9qp_eh0oGCpTA,checkin_info.2-5,16.0
14202,_9BqmRowpWfy4wDPXLSDHA,checkin_info.2-5,16.0
14203,AHzxXDQs4y5htkgD5jIpQA,checkin_info.2-5,16.0
14204,IoTomJUQYYYZqONr0KKdjg,checkin_info.2-5,17.0
14205,RfR5yc4j9coIPBuxRsOW8Q,checkin_info.2-5,17.0
14206,u7LsppsK04MpkUej6KcEuA,checkin_info.2-5,18.0
14207,VZyE9u5-gAG62zfe53hXWA,checkin_info.2-5,19.0
14208,t1sCvl0nSbWeRj0ZgsolRA,checkin_info.2-5,20.0
14209,jf67Z1pnwElRSXllpQHiJg,checkin_info.2-5,20.0
14210,KFj-E9_30TMy0Ryq3NBEHA,checkin_info.2-5,20.0
14211,U4BbM48f9xoEiS7a7ji9Yg,checkin_info.2-5,20.0
14212,uRnyJunCC44SpdPtt1x7xg,checkin_info.2-5,20.0
14213,bGj9djLAHjNR55OXsIDrAg,checkin_info.2-5,20.0
14214,6WKaQHI8zTeMQEC1qARaMQ,checkin_info.2-5,21.0
14215,5ambRqdTJt9vGwFzVI9HBw,checkin_info.2-5,21.0
14216,aC64zob2zIgnBDRHx9HmXg,checkin_info.2-5,21.0
14217,adv1-kA6k2N4L-e4zULuNg,checkin_info.2-5,22.0
14218,41zxbLn6HZQfME3uWbyM4A,checkin_info.2-5,22.0
14219,Xc8QYWMnGd0KkkJw4CL8-A,checkin_info.2-5,26.0
14220,RBXNORZ9yLgYwfIPrLLIkA,checkin_info.2-5,27.0
14221,KcSJUq1kwO8awZRMS6Q49g,checkin_info.2-5,27.0
14222,N3PG4S3lchF0ykAooFjA_w,checkin_info.2-5,30.0
14223,M5z8jiXlONr5BWWIQU_zzA,checkin_info.2-5,30.0
14224,BW1JCE3Qj4uIokg7kLUL7w,checkin_info.2-5,31.0
14225,JZWCBnrqU27DF8SOQq5yrw,checkin_info.2-5,36.0
14226,mzotSaJNpWydcoVX7sr4qw,checkin_info.2-5,39.0
14227,c2VrKERabMII-L5vUGi5iQ,checkin_info.2-5,39.0
14228,DJlb6DLzT1yK5ipnL2I1dA,checkin_info.2-5,42.0
14229,f-kw2D40Kzq8mlS8Td7rhw,checkin_info.2-5,42.0
14230,P3z-tSjqJRMJPQ9fx_5MSQ,checkin_info.2-5,45.0
14231,nrtQ1MbahiNDSRn5CyA-Sw,checkin_info.2-5,47.0
14232,2decJ0oLr_LI1TI2Po5GlA,checkin_info.2-5,50.0
14233,SsTxjxo8qvqBMvan1rzNzg,checkin_info.2-5,51.0
14234,HyfFenprdpIA4rmKu6DW3g,checkin_info.2-5,53.0
14235,tqu42L0qXzkvYKSruOz0IA,checkin_info.2-5,55.0
14236,PqTX5j9yfsPbd1qQCA1EwA,checkin_info.2-5,57.0
14237,k-ZTmIRDeZUvwiCGN51szA,checkin_info.2-5,59.0
14238,9s8J5SQaZYXzDnAmgXCQBQ,checkin_info.2-5,61.0
14239,OoeTGTkxvSZqqicZ8ljJjw,checkin_info.2-5,67.0
14240,DXkZRQ--Utku9wYbZ97Yjw,checkin_info.2-5,77.0
14241,PpPKiJjHap8hn4252v1awA,checkin_info.2-5,83.0
14242,Ht8mXLuqJSTPrU9kvzosUA,checkin_info.2-5,149.0
14243,Es300Ys1XXPYg8aI7BKVYQ,checkin_info.2-5,182.0
14244,w6jhv_9mk6MyDV5cKKwm9w,checkin_info.2-6,1.0
14245,6gjfXqaxZgv0C2aHyl4yuQ,checkin_info.2-6,1.0
14246,PiTs48Gq-bLV1PwE_HLKDQ,checkin_info.2-6,1.0
14247,hAgtic2abji61215w8_OVw,checkin_info.2-6,1.0
14248,Iube_qb30CQ7iRBefxFs4g,checkin_info.2-6,1.0
14249,6WyRYIPsW51EaoFaht-I5A,checkin_info.2-6,1.0
14250,ubCpRQQN8NBtXTxgD72lpw,checkin_info.2-6,1.0
14251,vH9qUeiQDLfDQwqW5Vm26Q,checkin_info.2-6,1.0
14252,DKBtVEVkLJmT25aMbcvTcA,checkin_info.2-6,1.0
14253,VZYMInkjRJVHwXVFqeoMWg,checkin_info.2-6,1.0
14254,NUl8uEz5ijDAZvkgCQrrpA,checkin_info.2-6,1.0
14255,w8sRfLP8U7uX4OktcSbb_w,checkin_info.2-6,1.0
14256,wJyXaVs2BCkWCkhg45sqTg,checkin_info.2-6,1.0
14257,1-t2rcSaH4JGi1jejiHfCA,checkin_info.2-6,1.0
14258,XXkZE3OGdis7GGtsvDeZcw,checkin_info.2-6,1.0
14259,TfTlOE6h9E9o34dEkw9L_w,checkin_info.2-6,1.0
14260,9JsUxFmCRNW_0d1Ey8xD2A,checkin_info.2-6,1.0
14261,LnCbpxipUrA165zvfaePGw,checkin_info.2-6,1.0
14262,LuYZUc1MOG0pA146SCeXgA,checkin_info.2-6,1.0
14263,45puCRQ6Vh_IIAy7kkfFDQ,checkin_info.2-6,1.0
14264,TLFPee56Ki7cJKZ8zpl-Pw,checkin_info.2-6,1.0
14265,TDmqRm0evHq6eJjjClT5ag,checkin_info.2-6,1.0
14266,N_mLuCdN1wbY86Xt0DivcQ,checkin_info.2-6,1.0
14267,t_0576Esa58pcLHCEpj31A,checkin_info.2-6,1.0
14268,0enMncxkQZB0-rHnoFMGLg,checkin_info.2-6,1.0
14269,KAxevTSEIuw99MUKnlzw5Q,checkin_info.2-6,1.0
14270,OHsuvX4rmhnPvvRBb-QK7A,checkin_info.2-6,1.0
14271,JHbxhUyoo4iJ2jOHdxycTQ,checkin_info.2-6,1.0
14272,uP3tzmY1_79EP7YO6UPkyQ,checkin_info.2-6,1.0
14273,eiSMvwa0e1J7EX3jbqXkbQ,checkin_info.2-6,1.0
14274,mcWm0MqN4rRKE_3uwhtmkA,checkin_info.2-6,1.0
14275,4Bjn6QdaJIvsmcspcucOkA,checkin_info.2-6,1.0
14276,YxN8TC0rCVr_1EkpnKsaAw,checkin_info.2-6,1.0
14277,JLrAD5J7O0xIdtUHb21jvQ,checkin_info.2-6,1.0
14278,72ngj2ky908bsW9Ae40R0A,checkin_info.2-6,1.0
14279,xYy7bxBqIK9YGr9HXfpNkw,checkin_info.2-6,1.0
14280,8JE5gTUsSXr-NkO4p9O8Pg,checkin_info.2-6,1.0
14281,nU1xvCBFBVkahDrZSoN2Rw,checkin_info.2-6,1.0
14282,VRYTY0V7WZcP-yzv7bkllg,checkin_info.2-6,1.0
14283,4kb6cLYeuFqK-HCfCu3IcQ,checkin_info.2-6,1.0
14284,m6JwiGrKrs0XCmH9ij3fmA,checkin_info.2-6,1.0
14285,8TbIx8H3FufrHlYZH4IcWg,checkin_info.2-6,1.0
14286,AoNeou5BLVPRMiw4-4kiRg,checkin_info.2-6,1.0
14287,Bs7FcmlfHfCq2lf-FUKLCw,checkin_info.2-6,1.0
14288,0fIZF_Yi6NmhBnWz-8Bq5A,checkin_info.2-6,1.0
14289,RC8B7Abs59aogAxzwkAYmg,checkin_info.2-6,1.0
14290,_MLZSx7LBr0F0AI8MqqbMw,checkin_info.2-6,1.0
14291,VQAEtwQaWZPlEDTkBS7G3g,checkin_info.2-6,1.0
14292,Cv3YihTcvtnJrBkBsi-svw,checkin_info.2-6,1.0
14293,vSf0pqvaLp5sVSjJPeOqqQ,checkin_info.2-6,1.0
14294,t6SuvEq9PPVGzNv5bJzDtw,checkin_info.2-6,1.0
14295,ByJioN1ISBWpUSAI0rWt2w,checkin_info.2-6,1.0
14296,rlMj1YMMQOPtGDkfz529Og,checkin_info.2-6,1.0
14297,w4NZRieE41M--lCZ5su0uw,checkin_info.2-6,1.0
14298,oS8MRbCJcOVFUAqORLL9BA,checkin_info.2-6,1.0
14299,c0_xuxaKn6ZN20et9jpNFg,checkin_info.2-6,1.0
14300,ThP_Q_vA5wpIjo5i6axaoQ,checkin_info.2-6,1.0
14301,5KDkchk7H2Q8HOvU3jrYbA,checkin_info.2-6,1.0
14302,YwUTwzYD7G25DIICSVqFBQ,checkin_info.2-6,1.0
14303,9fxG0UEa4tehbLnUU6T32g,checkin_info.2-6,1.0
14304,C9EmitKfcW6IuqA8mQKt1g,checkin_info.2-6,1.0
14305,Os3C2e1yP2pOM9TfWJ7fRw,checkin_info.2-6,1.0
14306,3RPwSu6uANkE4M3hnB8E2g,checkin_info.2-6,1.0
14307,g_xxHSr7uglGfd9tXfyHkA,checkin_info.2-6,1.0
14308,lvLPDHtI4eYrz5kz1_ATAw,checkin_info.2-6,1.0
14309,HI7tHbCuLMV9MzXXDPamjA,checkin_info.2-6,1.0
14310,l8JIAsWIO2-0g7jftcD3nw,checkin_info.2-6,1.0
14311,ixTr1qXUFGTzyaZUuCDDvg,checkin_info.2-6,1.0
14312,PttpsvUJJiIyLd3ZjSnjCQ,checkin_info.2-6,1.0
14313,OS3VOCuv0SkuWyjsziwj1Q,checkin_info.2-6,1.0
14314,0FmQpDFbWRIPHYBInCTwlg,checkin_info.2-6,1.0
14315,WqdCrAhYSewDAom1qY-t_g,checkin_info.2-6,1.0
14316,5oq6Iut0T8BU2bZ7u8h8jw,checkin_info.2-6,1.0
14317,828CmrhMEUwSzrvZAlJ_LA,checkin_info.2-6,1.0
14318,74NT13vpDleoNrkxQdEpsQ,checkin_info.2-6,1.0
14319,t1KqIrAt5KHS2Mz0mt3oQQ,checkin_info.2-6,1.0
14320,FTl7vX2ol3DAWkcYn6zKBQ,checkin_info.2-6,1.0
14321,vFCAzM6oQIAVG1kTuukL-g,checkin_info.2-6,1.0
14322,XTc340DNx31orf7FR4DSkw,checkin_info.2-6,1.0
14323,yFWA_pksiZMY9ptJR8dEFw,checkin_info.2-6,1.0
14324,3C84uawGg_icNH4BNiSmjQ,checkin_info.2-6,1.0
14325,8QE0WVI23ct8ZeQvcZWhVA,checkin_info.2-6,1.0
14326,Lm66qO4tvs5UiThGynfejg,checkin_info.2-6,1.0
14327,w29d_3Ua0_JlOaAk89Sr2w,checkin_info.2-6,1.0
14328,xJfTweURN5OIPUztC8Ji_A,checkin_info.2-6,1.0
14329,e5uRGtS3HNsBayKVy3U05w,checkin_info.2-6,1.0
14330,xyTJYlbE_MLouK6rCou6zg,checkin_info.2-6,1.0
14331,55zU0-0pzPot4aTaKVgLKQ,checkin_info.2-6,1.0
14332,SBvw-IpLThBeiJF5qs9oMQ,checkin_info.2-6,1.0
14333,zp713qNhx8d9KCJJnrw1xA,checkin_info.2-6,1.0
14334,jOMTNCPSiUIdToLtc5y4Fw,checkin_info.2-6,1.0
14335,e2YAkS0ASRF9ByEAWpDXWA,checkin_info.2-6,1.0
14336,FqzgT9Y-Yu7jiWdHnGW-kQ,checkin_info.2-6,1.0
14337,TjUfSlpcsc0Rqo6U6MfM3w,checkin_info.2-6,1.0
14338,rP3dnTkWtRUPtcFClkZ9lA,checkin_info.2-6,1.0
14339,FM3JgsDg5vLJ2x1_NM9CcA,checkin_info.2-6,1.0
14340,R2HLYDDjLfBDdkyKVtofBQ,checkin_info.2-6,1.0
14341,1B5vpxnZYXKil_k5d5MpEQ,checkin_info.2-6,1.0
14342,5tey93wPQOb7z6jOLJZ30w,checkin_info.2-6,1.0
14343,T8uhdmJgewM7htInfxa1dA,checkin_info.2-6,1.0
14344,jcJLwFit9lwYCiDBV7fuqA,checkin_info.2-6,1.0
14345,ne44CkXiTPRCx0UQrP4AsQ,checkin_info.2-6,1.0
14346,I7RzNCWg_uVzUJhm9lrB4g,checkin_info.2-6,1.0
14347,W1vSHCiZTJV3b2LGc_k-DQ,checkin_info.2-6,1.0
14348,YA3Gy5YS5XSO_pRBIywJJg,checkin_info.2-6,1.0
14349,ZQZzgR51Yf2PlDpQrwHkOw,checkin_info.2-6,1.0
14350,bZpg0enyaArZqYg5fr-xqw,checkin_info.2-6,1.0
14351,zj_cfXL3H2OmZHVYYrNI2Q,checkin_info.2-6,1.0
14352,xvmP6ig7ugiLIltD3MYn9w,checkin_info.2-6,1.0
14353,QmioUhx-4Hb1qW46a2j2wQ,checkin_info.2-6,1.0
14354,6_3QPRIym6QXqW4DTVvXmg,checkin_info.2-6,1.0
14355,qGuI5WK7-MVnPA6o2DGBAA,checkin_info.2-6,1.0
14356,8OAxRICR00G9xwdq3OdjCA,checkin_info.2-6,1.0
14357,VITfBcUDd5Gigq8H1MU8Hg,checkin_info.2-6,1.0
14358,1zXOyqvXGIf-S7vUhNk0pg,checkin_info.2-6,1.0
14359,7kxfOQhZDbHkDAK_xOxGYQ,checkin_info.2-6,1.0
14360,j5QZe4uDRI8OO5v0tFBkFA,checkin_info.2-6,1.0
14361,jNME2a8MZ3A2Nn9oJokfqg,checkin_info.2-6,1.0
14362,mmkdzTilURq0hZNwHTDuxQ,checkin_info.2-6,1.0
14363,OsbNbrhhQldQYjj-DS91mA,checkin_info.2-6,1.0
14364,PDbx8YH-AHKA4drZvfhKOg,checkin_info.2-6,1.0
14365,FbypkXpsdyboIiwhBwSSVA,checkin_info.2-6,1.0
14366,x4moNQwMi_-dZRP_a4-gag,checkin_info.2-6,1.0
14367,wx-tjDTh8csZVilmXROlQw,checkin_info.2-6,1.0
14368,CkUe7QIoJMj95OsPlFnuCw,checkin_info.2-6,1.0
14369,JkuXXDySMl5fF0hwmLxNCA,checkin_info.2-6,1.0
14370,yHggM25XHPJdch3d5VLdyQ,checkin_info.2-6,1.0
14371,1GYjuEYlbaQzEaCBKGirJg,checkin_info.2-6,1.0
14372,fYFk4BGC0OXZs85X7zVWVg,checkin_info.2-6,1.0
14373,Qq_c9IQ-rWko-slr8gPUqQ,checkin_info.2-6,1.0
14374,iM27P2Dk1tVocQ9ai1FHMQ,checkin_info.2-6,1.0
14375,9xm_1a0MaMAidyatWx7E5Q,checkin_info.2-6,1.0
14376,sC58XGwsZowovN1CnKktOg,checkin_info.2-6,1.0
14377,4GQhbPvGU5r23YdVm8EmkQ,checkin_info.2-6,1.0
14378,Tibe77nC5NFWTeEJZbU23A,checkin_info.2-6,1.0
14379,KNNSG20b8Dena2AxypgUcQ,checkin_info.2-6,1.0
14380,72aODHUIWKoBI3j4Pzr7sg,checkin_info.2-6,1.0
14381,EUnJ9ZUF_1MTEZoTXOBvVQ,checkin_info.2-6,1.0
14382,modnOTYDsotSTmWKXBJvpA,checkin_info.2-6,1.0
14383,noLH_u4MJzfXYYHqcByjnA,checkin_info.2-6,1.0
14384,aBUZtKoIzaIPgbPwR6-y4A,checkin_info.2-6,1.0
14385,qlJlPnKx6C52r3LDp3lGFQ,checkin_info.2-6,1.0
14386,5ExteHEMPi6e_rinQ6RrIg,checkin_info.2-6,1.0
14387,tlH1ciAK3t_hrX6FS5VCDQ,checkin_info.2-6,1.0
14388,DWU6qqrlrC4wDkxhbHo8Tw,checkin_info.2-6,1.0
14389,vRTPMiIVwwPWnejINC8neg,checkin_info.2-6,1.0
14390,jsO9c15l1KJ5ncBid3pnmA,checkin_info.2-6,1.0
14391,tFU2Js_nbIZOrnKfYJYBBg,checkin_info.2-6,1.0
14392,-INZ6z5X6RrHdGhk4WoYtg,checkin_info.2-6,1.0
14393,cfH5Ky_17L4g1sGPr7P4zw,checkin_info.2-6,1.0
14394,uptdn_hZsuJOCp5WCKJxjQ,checkin_info.2-6,1.0
14395,iAmIyYVuQ8rDfbM-serqHA,checkin_info.2-6,1.0
14396,UcfhBhQoqCJDlIyCbtvcsw,checkin_info.2-6,1.0
14397,MXOdsPTLQPsQK9hUq01DWg,checkin_info.2-6,1.0
14398,ZOJEBgWfxg35zbr_HNWvrQ,checkin_info.2-6,1.0
14399,hsM6PF4Of6RMNcQV_c-FVQ,checkin_info.2-6,1.0
14400,lMecvMvy2tK_KLxbdVzr-w,checkin_info.2-6,1.0
14401,xx8DVj1NQfJR33B9e8t5vg,checkin_info.2-6,1.0
14402,jsJxRLGm8zjWm_HVR2FDnw,checkin_info.2-6,1.0
14403,K4vvFvG89phjiFHhV8grsw,checkin_info.2-6,1.0
14404,8WpmSPNeHncqqRf6ultGiQ,checkin_info.2-6,1.0
14405,YHoYNkc9SdrQbB5lgc9FQQ,checkin_info.2-6,1.0
14406,NNSDXtjgNUNAgQH99R0yWw,checkin_info.2-6,1.0
14407,szw8OGJlsqaA3i2oe7dn9A,checkin_info.2-6,1.0
14408,Lq1sLz-UDRXBqduwXOvDyA,checkin_info.2-6,1.0
14409,9kOeqJmBrieJpTWMih50dA,checkin_info.2-6,1.0
14410,FeI75xIG8PF_XZ6P80gLBQ,checkin_info.2-6,1.0
14411,gtVQ_gwug7QQ4MW72T4jxA,checkin_info.2-6,1.0
14412,Lgb8AX1VZOrPTD60jNiDgg,checkin_info.2-6,1.0
14413,WyJuGTwFwoN0k8iX8FsqYw,checkin_info.2-6,1.0
14414,R1k77fVbXufS6LFRDevinA,checkin_info.2-6,1.0
14415,qFo-rYsnkBuz-kW_zzZ_iA,checkin_info.2-6,1.0
14416,wwpNjF3q72-VPC2pLNve5Q,checkin_info.2-6,1.0
14417,tLLz1fzVjG84LF-mv9hAEw,checkin_info.2-6,1.0
14418,eGopO76Gw-tTihBWpPqPFA,checkin_info.2-6,1.0
14419,ppdupQ9MnvVtDTWWW59NKg,checkin_info.2-6,1.0
14420,K48K9_N2EOlk1nCLhXxlUg,checkin_info.2-6,1.0
14421,tfcgb7IA_xjiuJonxpA4-A,checkin_info.2-6,1.0
14422,KLRHYLnVch4x2bJXK9hmAQ,checkin_info.2-6,1.0
14423,wLXMGj9MgyG5FiFmUQV2gA,checkin_info.2-6,1.0
14424,G9FJnn6qBUXMP2IZk32h7w,checkin_info.2-6,1.0
14425,Urw6wXWzGAuTOUfcaqXoPQ,checkin_info.2-6,1.0
14426,etYqrJTCE2_yMxhqdnGd0A,checkin_info.2-6,1.0
